-1.764960,0.517487
-3.296367,3.540328
-0.898565,1.192262
-3.149591,2.553891
0.987241,-1.755122
1.001244,-2.265535
-1.793102,0.885495
-2.819500,3.287763
-0.265805,0.391695
0.465662,-1.905589
-1.854606,1.486590
-0.368902,0.618484
-1.474673,0.552201
-1.234527,1.132276
-2.858764,3.594223
-1.750536,1.130077
-2.662671,3.262709
-2.958445,3.288661
-2.087067,2.649156
1.081001,-1.846151
-3.249981,3.083196
-0.087273,-0.711689
-0.102228,-0.463157
1.880934,-2.415065
0.136791,-0.432299
-0.041295,-1.208326
-2.285377,2.143349
-2.037606,2.037955
-1.420223,0.193214
-2.598594,2.520178
-2.703706,1.922869
1.022669,-2.443369
0.349458,-0.514932
-0.313435,0.377837
1.705806,-2.313987
1.197044,-2.453699
-3.228584,3.323069
-0.830479,1.210231
-3.154907,3.019377
0.427270,-0.253828
0.964901,-2.309085
-2.568599,1.997076
0.055453,-0.735523
-0.333376,-0.631005
-2.856070,1.938616
-2.857407,2.133305
-2.539149,2.374247
-0.928594,-0.112234
-2.719584,1.687627
-1.209428,0.109010
-0.212531,-1.077875
-0.208033,-0.095045
0.599215,-0.814469
-3.549335,3.040872
-0.664928,0.892252
1.229950,-2.386926
-2.452671,2.251000
-3.699560,3.045360
0.243533,-0.812678
-1.020855,1.429055
-2.999115,3.306751
-2.834160,3.562651
-1.909312,1.727876
-3.482940,2.861612
0.882960,-2.038435
-3.211423,2.867522
-1.501106,0.673616
-0.776599,0.145846
-2.878738,2.232893
1.097649,-1.218640
0.883857,-2.168224
-1.985790,1.102379
-2.693928,2.322696
-1.937911,1.155608
-2.111490,1.427688
1.484883,-2.590742
-0.368133,0.266670
-1.708569,0.786724
-1.353366,1.371964
-1.668755,1.511997
0.166690,-1.059915
-2.011353,2.360228
1.479055,-2.465091
-2.004356,1.713395
1.358218,-2.292350
-0.380876,-0.057321
-1.793412,1.028830
-1.756330,0.642215
-0.822810,-0.558688
-0.070053,-0.305618
0.966037,-2.282023
-1.321612,1.372500
-2.798586,1.973796
-0.131458,0.243344
-1.917834,1.224671
0.117499,-0.957596
-0.073408,-1.339705
-2.823984,3.153459
-0.732277,-0.508830
1.687346,-1.807314
-2.767851,2.861155
-0.493167,0.279241
0.673750,-0.830252
1.200635,-1.980740
0.612194,-1.260472
-0.235307,-0.966445
-3.076234,3.333419
-1.599329,1.974929
-0.809993,-0.587095
0.279110,-1.056961
-1.742103,1.215478
-1.513499,1.968624
-1.651345,0.586713
-3.372196,3.581132
-0.572089,-0.230822
-0.762269,0.627816
-2.858614,3.450754
0.767991,-2.161014
-1.879943,1.726412
-0.051880,-1.112776
-1.343466,0.897270
0.120873,0.076507
-0.415897,0.043834
-1.151581,0.666659
0.232042,-0.900645
0.284512,-0.987158
-1.069957,0.944015
-1.274613,1.007261
0.776295,-1.514396
-1.344895,1.757640
-0.656148,0.103321
0.020247,-1.235011
-2.767055,2.770444
1.133316,-1.319253
1.053817,-1.490393
-0.487799,0.557880
-0.191215,-0.955556
-3.294692,2.536570
1.394018,-2.027337
-1.327210,0.454018
0.071026,-0.879105
0.121573,-1.502448
-0.460580,-1.037985
-2.915208,1.941209
0.980933,-2.230362
-3.468395,3.095735
-3.461982,2.552845
-0.001670,-0.587644
0.733392,-1.276261
-3.337010,2.788250
-1.530836,1.170833
-1.766275,1.743466
-3.676826,3.116652
-1.825540,0.649411
-3.131658,2.843075
1.341092,-1.719287
-1.724755,1.399737
0.739517,-1.179743
-3.075707,2.132887
-1.814861,2.146536
0.439319,-1.170557
-3.633397,3.061714
-0.200803,-1.250791
-3.012029,3.308969
-0.419688,0.184248
-1.845718,1.193805
-0.670048,-0.286911
-0.173747,0.351455
0.198217,-1.751434
-3.662859,3.180588
-1.991940,0.914461
-1.292116,0.966466
-2.122373,2.789234
-3.102869,3.611313
-3.459685,3.272747
0.988468,-0.996956
1.466243,-1.653435
-3.087230,2.775921
-3.070363,3.051155
-2.810129,2.368787
-0.050706,-0.432979
-3.642660,3.106159
0.843566,-1.510166
-0.090374,-0.766507
0.704392,-0.882865
0.581745,-2.278131
1.065630,-1.767671
-1.546408,1.144712
-1.343647,0.649091
0.735088,-0.883216
-0.391980,-0.275503
-1.011524,-0.090442
-3.461977,2.774769
-3.056123,2.214590
-1.074775,0.013132
0.703812,-1.170541
-1.905598,1.091343
1.755420,-1.854625
1.442298,-2.456772
-2.029480,2.436396
-0.751918,0.858421
-2.485960,3.032420
0.576335,-1.603858
0.840527,-1.160256
1.030103,-1.066453
-3.236693,2.976859
-2.347261,1.386502
-2.442228,1.515680
-2.829255,2.548549
-0.307750,-1.105557
-1.861753,0.814836
1.192851,-1.230135
-0.902875,1.227808
-2.210902,2.062246
1.288688,-2.859802
-0.433435,-0.466937
-1.625000,1.274577
-2.804597,2.673672
-3.147172,3.078084
0.151295,-1.386130
0.413703,-0.513240
0.178263,-0.423608
1.430365,-1.448567
0.780782,-0.675171
-0.162705,-0.148389
-1.537544,1.648204
0.870301,-2.479842
-3.020476,3.693503
-0.256647,0.255785
-1.558480,2.035314
-0.966860,1.017469
1.404310,-1.418214
1.190948,-1.832219
-1.528416,0.950944
-0.238924,0.388143
-3.701221,3.318102
-0.919307,0.052207
-0.869785,-0.128158
-1.179499,0.682395
-0.705192,-0.433886
0.245363,-0.510899
-1.615700,1.804543
0.834557,-1.543833
-2.488706,2.168546
-1.950910,0.974997
0.807055,-1.527748
0.829805,-2.474660
-0.273023,-0.554255
1.275573,-2.283373
-0.187431,-0.612975
-3.069106,3.548265
-0.660085,-0.108848
-0.447259,0.135005
-3.520593,3.130260
-2.154779,1.613283
-0.199769,0.212133
1.422054,-2.695678
-3.007589,2.359747
1.315163,-1.362476
-1.925186,2.262827
0.661415,-1.023359
-1.894226,1.596940
1.036575,-1.165455
-1.879179,2.497243
0.588780,-0.692685
-0.691194,0.204454
1.970121,-2.131363
-0.803972,0.070660
-1.886588,2.073296
-1.985034,1.625176
0.711437,-1.255521
0.692587,-2.367881
1.225261,-1.607615
-0.776173,1.164421
-3.327002,2.365863
0.141823,-1.615997
-0.474377,-0.475184
-2.414491,1.878360
-2.348098,2.625936
-0.035658,-0.368136
0.037524,-1.207460
-2.726235,3.065778
0.461101,-1.870254
1.113564,-2.210450
-0.024768,0.019570
-2.939568,3.722231
-1.483442,0.296816
-2.346669,2.666297
-0.980130,0.196982
-2.189293,1.153539
-3.585950,2.736014
1.767958,-1.987700
-0.848612,0.881718
-0.264925,-1.095730
1.731409,-2.318611
-0.681798,0.721448
-1.480703,1.082359
-2.986636,2.390383
-0.409072,-0.381223
1.482422,-2.383942
-1.495828,0.247261
-2.665012,3.038825
0.204450,-1.524285
0.381807,-1.336303
-3.221524,2.532694
1.091939,-2.058893
0.845369,-1.273680
-1.235812,0.139088
-2.117976,1.330867
0.095473,-0.440861
0.263390,-0.913503
-3.089767,2.826008
-0.943945,0.645075
0.174113,-1.536687
-1.616508,0.733431
1.394481,-1.700597
-1.320583,0.785931
0.903376,-2.138791
-1.617276,1.816275
-1.089429,1.006000
1.702530,-2.395060
-1.675196,1.976539
-0.649018,0.305115
0.952257,-2.698262
-1.374571,0.714521
1.297235,-1.481953
-1.667353,2.244201
-2.189434,1.766962
-0.843509,1.029594
-2.787851,1.760885
1.292394,-1.316311
-0.656226,0.912608
-1.939857,1.924166
-3.182710,3.061318
-1.723116,1.205301
-2.555781,2.699697
0.736713,-1.221258
-1.903015,1.654835
-0.700612,-0.129800
-0.291583,-0.439287
1.031737,-1.848326
-2.874012,3.450887
-2.976117,2.934427
0.421317,-1.368420
0.901627,-1.931393
-2.271911,2.572378
-2.037469,1.985854
-0.718035,0.077500
-1.867294,1.645647
-0.349948,0.268874
-1.729945,1.121247
0.529947,-0.376537
1.018099,-1.938095
-1.188752,1.549254
0.644049,-0.620200
-0.244865,0.122076
0.719768,-1.835963
-2.382031,2.362490
0.117480,-1.323126
-2.982021,3.112230
-3.266938,3.656400
-1.907377,2.029744
-2.114185,1.712616
0.361234,-0.818349
-1.003802,0.868985
0.052786,0.189078
0.496942,-0.573935
0.367559,-1.100231
-0.280438,-0.730179
1.699077,-1.849686
1.514025,-1.756936
-0.862115,-0.200047
-2.854000,2.371137
-1.967537,1.365722
-3.298175,2.638079
0.056984,-0.185968
-1.267668,0.791170
-0.449729,-0.350069
-0.129522,-0.512167
-2.839935,2.134912
1.580480,-2.210282
-2.498466,3.048034
-3.021355,3.013954
-2.268245,2.340481
0.357688,-1.513189
0.804449,-1.294961
-1.957636,1.857030
-1.085907,1.426686
-2.999009,2.171136
-0.406167,0.391405
-3.646454,3.011596
1.214230,-2.347900
0.617954,-2.221640
0.373182,-1.356594
-0.108369,-0.233336
-1.668994,0.950472
-0.938260,1.224225
0.489227,-1.938032
-1.264938,1.746408
-0.704129,0.363304
1.154727,-1.993153
0.276581,-1.724841
-0.367723,0.319230
-1.169596,0.899569
-0.231851,-0.258625
-1.875201,0.699119
-1.636180,0.729979
-2.344078,2.316012
-0.321414,0.566953
-1.623608,1.458502
-2.803529,3.248948
-0.131194,-1.153220
-3.039854,3.024539
1.390662,-2.278181
-0.709844,0.410724
-3.767115,3.171431
-1.065895,1.312937
1.397199,-2.729588
-0.562353,0.899998
-1.689496,0.541646
-1.467517,0.806233
-0.995706,0.314452
-1.979484,1.956185
-1.947954,2.361210
-1.298961,0.073046
-1.351501,1.530178
0.139063,-0.247635
0.729117,-0.914334
-1.228880,0.314608
0.021540,-0.189600
0.470852,-0.530557
-2.040101,1.722564
-2.033612,2.145739
-1.090107,0.639917
0.092554,-1.226554
-2.532341,3.163204
-1.238311,0.097829
-0.829163,0.010360
0.981300,-1.329323
0.156523,-0.337417
-2.108357,1.743615
1.054076,-1.646825
-1.650145,1.697316
-0.671238,-0.496774
0.718885,-1.458137
-3.319705,3.259664
-0.326741,-0.755978
0.142524,-0.140299
-0.078603,0.131046
-0.252050,-1.189360
-1.918694,0.858435
0.234788,-0.337016
1.072477,-1.409465
0.725731,-1.334905
0.930423,-1.241473
1.000458,-1.574329
-0.137331,-1.119207
-1.665209,1.606351
-0.507853,-0.411894
1.068883,-2.143509
-0.849004,-0.397910
0.614125,-0.841120
-3.913848,3.087470
1.017043,-1.469034
-2.655561,1.663024
-3.273530,2.332407
0.600308,-0.944093
-0.398943,0.645493
0.918933,-2.386818
-0.281434,0.248040
-2.777945,2.656874
-3.005218,2.740305
-0.286811,-0.017553
1.769182,-2.495781
-0.517876,0.806778
-0.206219,-1.137848
-1.038417,0.735506
-1.742395,0.680015
-3.269171,2.505768
-2.416780,2.646629
-1.553969,1.125313
0.459907,-1.610174
-1.914137,2.350424
-2.862772,3.486427
0.190993,-0.987305
0.099741,-1.259686
-1.108780,0.154302
-0.865799,0.854242
-2.132758,2.388898
-1.185308,-0.105724
1.708860,-2.324478
1.380110,-2.456737
-3.064376,3.865532
1.038297,-2.717445
-0.441673,0.400774
2.051020,-2.246237
-2.810452,2.251029
-2.109435,2.251819
-3.619795,2.864263
-3.050864,2.062353
-1.978731,2.113465
-1.122813,0.586365
0.780241,-2.346546
-0.196886,-0.895044
-2.731941,2.878233
-1.224287,0.383732
-1.832596,1.583384
1.075716,-1.171774
0.839404,-0.939279
-2.095945,1.271029
-2.921766,3.058356
-3.080088,3.291023
-3.289010,3.598717
-3.641234,2.898490
-2.229525,1.093671
-0.734947,1.081527
-1.666258,2.075417
-1.150392,0.393521
0.370899,-0.288075
0.109180,-0.089953
0.296373,-0.781394
-0.619035,0.291112
-2.265509,1.246235
1.316832,-2.183483
1.144194,-1.401503
0.532782,-1.562079
-2.422369,2.785535
-1.070989,1.295608
-3.743620,3.125875
-1.314632,0.582059
0.294739,-0.665279
-2.836963,2.176568
0.094139,-0.037304
-1.574263,1.604339
-1.799296,2.329300
-1.732743,1.523576
0.856753,-1.786290
-0.429653,-0.489871
-0.050171,-0.484746
0.922876,-1.273914
-3.347555,3.249348
-2.154819,1.469655
-0.715298,-0.599015
1.253196,-2.497961
-1.721795,1.258627
0.923018,-1.560984
-1.580798,0.802557
-1.595890,0.385218
0.900681,-1.357808
-2.610763,2.601345
-0.578391,0.742946
-0.071668,0.110757
-2.613230,2.638437
-2.922386,2.352917
0.994762,-1.644379
-0.044560,-0.127578
1.161918,-2.261254
-2.157813,1.454089
-0.761458,0.354361
-2.958503,2.009313
-2.801860,3.028429
-3.322573,3.557501
-2.348826,2.298974
-2.296415,1.664139
-3.085786,2.737971
-2.872986,2.629341
-1.925972,2.327438
-1.120409,-0.064321
-2.466716,1.730105
-2.576863,3.321656
-1.898516,0.966745
-1.306443,1.058877
-2.672650,2.666902
-2.086969,1.004425
-1.593917,1.183172
-3.124317,2.392342
-2.069508,1.332375
-1.088470,1.333156
0.671021,-1.054461
0.357018,-1.069913
0.344462,-1.615666
0.028296,-0.536391
1.833187,-2.194047
1.881571,-2.375368
0.029995,-0.273884
0.880652,-0.852451
-1.442403,0.265982
0.457802,-1.742482
0.634658,-1.254676
-2.488015,2.874046
-0.573353,-0.140504
-3.524728,2.970142
-2.606859,1.677782
-1.070369,0.173478
-2.571472,3.156477
-0.362780,0.636675
1.490221,-1.568045
-1.136585,0.091809
-0.249892,-0.952575
-1.736979,0.802047
1.179199,-2.586160
-0.224019,0.022082
-1.526919,1.670174
-2.315960,2.287389
0.499348,-2.190621
-2.151789,1.955198
-0.551142,0.596108
0.420626,-1.277621
0.792813,-2.257672
-2.346453,1.857127
-2.639932,1.571706
-3.570693,3.101276
1.104529,-2.635761
0.770880,-2.210806
-2.589710,2.684281
0.416862,-1.032752
0.874066,-2.581115
-3.206731,3.445838
-0.554861,0.253581
0.035034,-0.256601
0.165670,-0.081715
0.612839,-1.873472
-1.617203,1.006984
-3.071423,3.807402
-0.445303,-0.189706
-1.902216,1.120289
-2.197815,1.524956
-0.994666,0.419758
0.673711,-2.135692
1.885368,-2.228587
-2.113551,1.634824
1.152646,-2.047115
-1.965247,1.928969
-0.467338,-0.443169
-2.446419,1.668812
-1.126755,0.269760
-0.624222,-0.405107
-2.344670,2.902948
-0.123674,-0.376719
0.248489,-1.539548
-2.688315,2.497109
-0.932502,-0.233001
-1.887020,1.472446
-3.335403,2.998464
-2.883799,2.972728
-1.739919,0.851796
-1.570799,1.816111
-1.228289,0.367320
0.504638,-0.841612
-2.702833,3.176793
-2.195244,2.088439
0.370988,-0.353271
-0.793054,1.098040
-0.198277,0.122007
-1.161108,-0.111526
0.566890,-0.476079
-0.973405,0.933652
1.584938,-2.154325
-2.546933,2.080526
0.921062,-2.606951
1.947286,-2.085253
-0.643510,0.740521
-2.501028,2.641208
-3.261979,2.798992
1.214840,-2.843443
0.004316,0.239786
-1.990246,2.312668
0.422392,-1.197815
-3.445756,3.349705
-0.149023,0.280822
1.369076,-1.578320
0.541632,-1.737410
0.820013,-2.378443
-2.202087,1.247236
-2.947084,2.462733
1.558677,-2.541876
-1.454088,1.404935
-1.484902,1.548781
1.579373,-2.198157
-2.415161,2.948232
-0.292616,-0.414046
-1.122763,1.474084
1.023167,-2.534329
-1.061610,1.407911
-2.947313,1.979541
-0.120901,-0.987934
-2.307293,2.725446
1.434051,-2.398422
1.966233,-2.278220
-1.003721,0.581862
-2.323642,2.137348
-1.470359,1.665417
1.414849,-2.505913
-2.833325,1.827160
0.351587,-0.813389
0.740896,-1.935722
1.303804,-2.586036
-0.024196,-0.436842
-2.520206,2.011574
-3.274452,3.219311
-1.033234,0.935666
-2.444222,3.080496
-2.629350,2.233289
-0.595542,-0.198285
-0.961021,-0.374418
-0.646661,0.659552
-2.173429,2.289500
1.381533,-2.755787
-0.565954,0.557570
-0.222741,-0.342360
1.187663,-2.083003
-2.060228,1.810108
0.534700,-2.069578
-2.187853,2.199073
-2.584705,2.179372
0.690595,-1.599361
-3.239109,3.562265
0.361108,-1.262293
0.459880,-1.714630
1.180066,-2.807351
-0.573634,0.838316
0.901474,-2.492847
-1.725345,1.425351
0.557898,-0.744706
1.681209,-1.995220
0.923618,-2.565644
-3.289284,3.533217
-2.442898,1.410685
0.718052,-1.941836
-3.152578,2.995223
-2.858201,2.654801
-0.145172,-0.551407
-0.010567,-0.320973
0.060760,-0.574421
0.525544,-2.181694
-2.369537,3.012623
-2.268606,1.831069
-2.094320,2.656124
-3.246019,2.486033
-0.783103,-0.290397
0.198199,-1.268449
-2.207374,1.830233
1.052629,-2.770689
0.627702,-0.934161
-2.264264,2.644065
-3.016513,2.417529
-0.528970,0.653874
-2.129605,2.221841
0.925227,-2.485970
0.088774,-0.759780
-1.200240,0.325585
1.260199,-1.395543
-1.092243,0.729503
1.922558,-2.262651
-1.473698,1.492913
-0.574352,-0.063017
0.598445,-1.376441
-2.415608,2.347369
-1.589663,1.526147
-1.662263,0.668930
-2.449849,3.167152
-1.142289,0.661401
-3.264232,3.580346
-1.420919,0.114305
-2.171509,1.703678
-2.329729,2.471647
0.108554,-0.416830
1.543965,-2.345355
-2.613730,1.515368
-1.960509,0.849456
-2.891612,2.639820
0.970731,-2.369463
0.656835,-2.384825
-1.028722,0.795858
-0.665530,0.630666
0.661153,-1.937364
-1.845360,1.899025
-2.584087,2.937027
0.362627,-0.373341
-2.946639,2.867783
-2.315715,1.869864
0.990085,-2.679575
0.077383,-0.691013
-2.869769,3.350015
0.521944,-1.270929
-1.094063,0.597436
0.769557,-0.841239
-2.488858,2.077040
0.879309,-1.545444
-0.208854,-0.878978
0.951304,-1.628628
-2.776921,1.965868
-1.256784,1.348573
